#name	#clr_value
Treponema pedis	-0.9806636782519607
Coprococcus comes	2.523671233550503
Anaerostipes caccae	-0.026421168812635856
Hoeflea phototrophica	-0.5035424235322982
Leptolyngbya boryana	-0.9806636782519607
Priestia aryabhattai	1.293494171011719
Microterricola viridarii	-0.3786036869239983
Candidatus Ruthia magnifica	-0.6796336825879794
Cronobacter malonaticus	-0.026421168812635856
[Polyangium] brachysporum	0.8454111244488656
Rhodospirillum centenum	-0.13556563823770387
Paenibacillus donghaensis	-0.6796336825879794
Actinopolyspora erythraea	-0.6796336825879794
Ferrovum myxofaciens	0.39954756345964526
Burkholderia sp. KJ006	-0.9806636782519607
Enterococcus thailandicus	1.2721893527279322
Azoarcus olearius	0.718306326084058
Litoricola lipolytica	-0.9806636782519607
Yersinia massiliensis	-0.07757369126001713
Brucella pseudogrignonensis	0.8255162957319264
Jiangella alkaliphila	-0.9806636782519607
Methylibium petroleiphilum	1.215235974157273
Paraburkholderia megapolitana	-0.9806636782519607
Chryseobacterium haifense	3.139350573826106
Ectothiorhodospira haloalkaliphila	0.13327967405487604
Peribacillus butanolivorans	-0.3786036869239983
Sphingomonas insulae	-0.20251242786831705
Shewanella sediminis	-0.6796336825879794
Thiomonas arsenitoxydans	1.143187962715125
Methylobacterium radiotolerans	-0.07757369126001713
Pedobacter steynii	-0.9806636782519607
Burkholderia humptydooensis	-0.3786036869239983
Nitratireductor kimnyeongensis	0.019336321748039304
Acetobacter ghanensis	-0.28169367391594186
Anaerocolumna cellulosilytica	-0.3786036869239983
Aminipila butyrica	-0.28169367391594186
Nocardioides mesophilus	-0.20251242786831705
Variovorax sp. PBS-H4	1.1983132690412086
Variovorax sp. PBL-H6	1.09488328314057
Hydrogenophaga sp. PBL-H3	1.2911779282845381
Variovorax sp. PBL-E5	1.2472230263617128
Lysobacter capsici	1.3203663174120204
Variovorax boronicumulans	1.625717686858644
Lysinibacillus parviboronicapiens	-0.9806636782519607
Acinetobacter oleivorans	2.49296924862188
Megamonas funiformis	1.1983132690412086
Pseudomonas marincola	1.2623743704343335
Azorhizobium caulinodans	0.7517300815710077
[Bacillus] selenitireducens	-0.9806636782519607
Rhodobaca barguzinensis	-0.5035424235322982
Corynebacterium timonense	-0.13556563823770387
Acholeplasma laidlawii	-0.9806636782519607
uncultured Pleomorphomonas sp.	1.313802547909632
Xanthomonas perforans	1.335306667204957
Pedococcus dokdonensis	-0.9806636782519607
Streptomyces sp. CNQ-509	-0.6796336825879794
Chelatococcus daeguensis	-0.026421168812635856
Mycolicibacterium insubricum	0.9538347729916069
Pseudonocardia sp. AL041005-10	-0.5035424235322982
Pandoraea thiooxydans	0.5991199183648493
Dyella thiooxydans	0.5378502616259268
Elusimicrobium minutum	-0.6796336825879794
Actinosynnema mirum	-0.9806636782519607
Brachybacterium faecium	-0.6796336825879794
Cellulomonas flavigena	0.3415556164819585
Sanguibacter keddieii	0.1654643574262773
Stackebrandtia nassauensis	-0.6796336825879794
Xylanimonas cellulosilytica	-0.3786036869239983
Acetobacter senegalensis	0.2746088268513453
Kocuria flava	0.8518452344542755
Anaeromyxobacter sp. K	-0.9806636782519607
Nocardioides humi	0.41727633042007684
[Brevibacterium] frigoritolerans	-0.9806636782519607
Croceicoccus marinus	0.9001499140288305
Phenylobacterium zucineum	0.6820941534296132
Rhizobium rhizoryzae	0.9878192703019743
Opitutus terrae	-0.9806636782519607
Kitasatospora setae	-0.20251242786831705
Sphingobium indicum	0.8388802572899079
Pseudarthrobacter chlorophenolicus	-0.6796336825879794
Agromyces aureus	-0.5035424235322982
Lysobacter soli	0.9001499140288305
Cellvibrio sp. KY-YJ-3	-0.6796336825879794
Nocardia terpenica	0.13327967405487604
Leptospira biflexa	-0.3786036869239983
Actinoplanes teichomyceticus	-0.6796336825879794
Serratia nematodiphila	0.3203663174120205
Shewanella halifaxensis	-0.6796336825879794
Arthrospira platensis	-0.9806636782519607
Flavobacterium anhuiense	-0.5035424235322982
Sphingobacterium siyangense	0.2980899227008682
Methylobacterium nodulans	-0.13556563823770387
Bordetella flabilis	0.019336321748039304
Bordetella genomosp. 6	0.5991199183648493
Bordetella bronchialis	0.3203663174120205
Bordetella genomosp. 13	0.5634043660983149
Streptomyces sp. Mg1	-0.9806636782519607
Steroidobacter denitrificans	0.882659181868495
Acinetobacter septicus	3.982283069767501
Erwinia tasmaniensis	-0.07757369126001713
Liquorilactobacillus hordei	0.8766688181793076
Cryptobacterium curtum	-0.20251242786831705
Conexibacter woesei	-0.026421168812635856
Fusobacterium gonidiaformans	-0.6796336825879794
Fusobacterium mortiferum	0.43430966971885726
Pseudomonas taiwanensis	0.7436121913488283
Prevotella histicola	0.41727633042007684
Pantoea eucalypti	1.3246876911946628
Pantoea vagans	2.264848989562189
Alicyclobacillus ferrooxydans	-0.6796336825879794
Thermomonospora curvata	-0.6796336825879794
Beutenbergia cavernae	-0.9806636782519607
Dyadobacter fermentans	-0.5035424235322982
Slackia heliotrinireducens	-0.9806636782519607
Saccharomonospora viridis	-0.5035424235322982
Pseudomonas sabulinigri	-0.026421168812635856
Halomonas beimenensis	-0.13556563823770387
Altererythrobacter ishigakiensis	-0.6796336825879794
Candidatus Ishikawaella capsulata	-0.5035424235322982
Modestobacter marinus	0.019336321748039304
Filimonas lacunae	-0.6796336825879794
Nakamurella multipartita	1.611513079143906
Streptosporangium roseum	0.060729006906264336
Catenulispora acidiphila	-0.3786036869239983
Sphaerobacter thermophilus	-0.5035424235322982
Kribbella flavida	-0.07757369126001713
Micromonospora tulbaghiae	-0.9806636782519607
Nocardia wallacei	-0.5035424235322982
Acetobacter ascendens	0.48173431964699526
Paenibacillus sp. Y412MC10	-0.6796336825879794
Mycobacterium dioxanotrophicus	0.4964575764677017
Burkholderia lata	-0.13556563823770387
Geoalkalibacter subterraneus	0.7269064978459756
Sphingobium sp. YBL2	0.6425856121459397
Pelosinus sp. UFO1	-0.6796336825879794
Pseudomonas anuradhapurensis	0.7827643153109765
Pseudomonas wayambapalatensis	0.9638189938982078
Pseudomonas promysalinigenes	2.002962608872574
Mycobacterium riyadhense	-0.5035424235322982
Pseudomonas xinjiangensis	0.1954275808037205
Acinetobacter soli	3.860614432590232
Stenotrophomonas pavanii	1.080034162101651
Serratia sp. SCBI	-0.07757369126001713
Burkholderia latens	-0.6796336825879794
Burkholderia contaminans	0.43430966971885726
Candidatus Puniceispirillum marinum	-0.9806636782519607
Burkholderia seminalis	-0.6796336825879794
Burkholderia diffusa	-0.9806636782519607
Nosocomiicoccus ampullae	-0.20251242786831705
Marinobacter sp. BSs20148	-0.9806636782519607
Marinomonas foliarum	-0.6796336825879794
Marinomonas posidonica	-0.13556563823770387
Bacillus velezensis	0.13327967405487604
Baekduia soli	-0.07757369126001713
Anseongella ginsenosidimutans	-0.6796336825879794
Arachidicoccus ginsenosidivorans	-0.3786036869239983
uncultured Paludibacter sp.	1.0016075547876075
Kosakonia oryzae	-0.026421168812635856
Cellvibrio japonicus	-0.6796336825879794
Heliomicrobium modesticaldum	-0.5035424235322982
Thermus aquaticus	-0.28169367391594186
Dietzia timorensis	0.8046661567588063
Haliangium ochraceum	-0.9806636782519607
Eggerthella sp. YY7918	-0.20251242786831705
Aurantiacibacter gangjinensis	-0.20251242786831705
Spirosoma linguale	-0.6796336825879794
Meiothermus ruber	-0.6796336825879794
Afipia carboxidovorans	1.0527600772349888
Halomonas chromatireducens	-0.5035424235322982
Lactobacillus taiwanensis	-0.20251242786831705
Caldisericum exile	-0.9806636782519607
Oceanimonas sp. GK1	-0.13556563823770387
Mycobacterium heraklionense	1.0363696610468194
Actinoplanes missouriensis	-0.026421168812635856
Vibrio azureus	-0.9806636782519607
Micromonospora endophytica (Xie et al. 2001) Li et al. 2019	-0.6796336825879794
Pseudomonas yamanorum	3.0628557819937954
[Eubacterium] rectale	3.5349585195443756
Lachnospira eligens	2.5863626879070996
Butyrivibrio proteoclasticus	0.5756388225153265
Chlorobaculum parvum	-0.9806636782519607
Pseudooceanicola nitratireducens	-0.5035424235322982
Aquitalea denitrificans	0.3810641577656321
Vagococcus teuberi	1.6059236264197942
Sphingobium sp. RSMS	0.6627889982342267
Borreliella bissettiae	-0.6796336825879794
Lancefieldella parvula	0.43430966971885726
Caldicellulosiruptor bescii	-0.6796336825879794
Planctopirus limnophila	-0.5035424235322982
Kangiella koreensis	-0.5035424235322982
Leptotrichia buccalis	0.6627889982342267
Lactobacillus paragasseri	0.5378502616259268
Desulfomicrobium baculatum	-0.5035424235322982
Sulfurospirillum deleyianum	-0.6796336825879794
Thermanaerovibrio acidaminovorans	-0.6796336825879794
Sebaldella termitidis	2.90413168569702
Geodermatophilus obscurus	0.0985175677956641
Meiothermus silvanus	1.223456304403964
Tetragenococcus osmophilus	0.43430966971885726
Paenibacillus xylanexedens	-0.3786036869239983
Azospirillum thiophilum	-0.5035424235322982
Pirellula staleyi	-0.9806636782519607
Flavobacteriaceae bacterium 3519-10	0.5756388225153265
Acidovorax ebreus	3.3384632100298774
Candidatus Rhodoluna planktonica	-0.9806636782519607
Mesorhizobium opportunistum	-0.20251242786831705
Roseburia intestinalis	2.2960278505930787
Chryseobacterium taklimakanense	2.6343389362726275
Blautia hansenii	1.4474711157768279
Stappia indica	-0.3786036869239983
Enterobacter mori	2.4296072860002234
Roseovarius indicus	-0.9806636782519607
Pelagerythrobacter marensis	-0.3786036869239983
beta proteobacterium CB	-0.3786036869239983
Actinomyces oris	1.293494171011719
Butyricimonas virosa	0.4964575764677017
Paraoerskovia marina	-0.9806636782519607
Treponema primitia	-0.9806636782519607
Dietzia lutea	0.5875380458150343
Filifactor alocis	0.060729006906264336
Selenomonas sputigena	0.0985175677956641
Hafnia paralvei	2.0758600458271395
Deinococcus deserti	-0.9806636782519607
Friedmanniella luteola	-0.5035424235322982
Microlunatus sagamiharensis	-0.20251242786831705
Hydrogenobaculum sp. SHO	-0.9806636782519607
Mycoplasma sp. Zaradi2	-0.9806636782519607
Francisella halioticida	-0.6796336825879794
Ferrimonas balearica	-0.5035424235322982
Kosakonia arachidis	-0.3786036869239983
Dehalogenimonas lykanthroporepellens	0.5378502616259268
Pseudomonas pelagia	0.7675243487542396
Vibrio breoganii	-0.5035424235322982
Streptomyces gilvosporeus	-0.6796336825879794
Acidovorax carolinensis	2.8234075706337003
[Clostridium] hylemonae	0.0985175677956641
Allochromatium tepidum	0.0985175677956641
Pseudomonas toyotomiensis	0.6321201784677747
Leptotrichia hongkongensis	0.5756388225153265
Halothiobacillus neapolitanus	0.060729006906264336
Polynucleobacter acidiphobus	-0.6796336825879794
Polynucleobacter difficilis	0.6425856121459397
Brachybacterium saurashtrense	0.019336321748039304
Neomicrococcus aestuarii	0.1954275808037205
Propionibacterium acidifaciens	1.1299260320472881
Chryseobacterium piperi	0.22345630440396405
Corynebacterium doosanense	0.22345630440396405
Delftia lacustris	2.1342807374606236
Shewanella chilikensis	0.948755247462332
Mycobacterium mantenii	0.0985175677956641
Sphingobacterium psychroaquaticum	-0.026421168812635856
Mameliella alba	-0.07757369126001713
Dickeya chrysanthemi	0.0985175677956641
Pectobacterium parmentieri	0.6820941534296132
Bacillus safensis	-0.20251242786831705
Roseicitreum antarcticum	-0.5035424235322982
Dickeya sp. NCPPB 3274	-0.5035424235322982
Dickeya poaceiphila	-0.9806636782519607
Acidaminococcus intestini	1.34975009509723
Methylovirgula ligni	-0.9806636782519607
Endozoicomonas montiporae	-0.9806636782519607
Desulfosarcina alkanivorans	0.8322496783908947
Brucella pituitosa	0.9783777140691329
Psychrobacter sp. G	3.1048409611745367
Luteipulveratus mongoliensis	-0.5035424235322982
Allochromatium vinosum	-0.3786036869239983
Ilyobacter polytropus	-0.5035424235322982
Aminobacterium colombiense	-0.9806636782519607
Clostridium cellulovorans	-0.13556563823770387
Desulfovibrio magneticus	0.8581854124852946
Francisella salina	-0.9806636782519607
Francisella uliginis	-0.9806636782519607
Candidatus Hodgkinia cicadicola	-0.6796336825879794
Pandoraea oxalativorans	-0.20251242786831705
Gluconobacter sphaericus	-0.9806636782519607
Prevotella sp. oral taxon 299	0.019336321748039304
Polynucleobacter necessarius	0.718306326084058
Desulfobulbus propionicus	1.3456721826767906
Dickeya paradisiaca	-0.3786036869239983
Bacillus cytotoxicus	-0.20251242786831705
Sideroxydans lithotrophicus	0.060729006906264336
Thermovirga lienii	-0.9806636782519607
Rhodanobacter glycinis	0.2746088268513453
Methylovorus glucosotrophus	-0.5035424235322982
Hyphomicrobium denitrificans	0.7827643153109765
Methylotenera mobilis	-0.5035424235322982
Coraliomargarita akajimensis	-0.9806636782519607
Aminomonas paucivorans	1.0762411730845118
Synechococcus sp. KORDI-49	-0.9806636782519607
Synechococcus sp. KORDI-52	-0.6796336825879794
Thiohalobacter thiocyanaticus	-0.28169367391594186
Corynebacterium genitalium	0.3415556164819585
Aeromicrobium marinum	-0.28169367391594186
Terribacillus aidingensis	-0.9806636782519607
Brevundimonas naejangsanensis	2.6752427399282537
Agromyces flavus	0.3203663174120205
Desulfurivibrio alkaliphilus	-0.026421168812635856
Alteromonas australica	-0.6796336825879794
Mycobacterium paraseoulense	-0.5035424235322982
Cellulomonas fimi	-0.9806636782519607
Acidaminococcus fermentans	0.8454111244488656
Nonlabens dokdonensis	-0.9806636782519607
Pantoea sp. At-9b	0.22345630440396405
Cellulomonas gilvus	0.4507000859070265
Allofrancisella guangzhouensis	-0.6796336825879794
Tolumonas auensis	1.2207334460684907
Brenneria sp. EniD312	-0.6796336825879794
Parafannyhessea umbonata	1.2794077097331138
Neisseria wadsworthii	1.399547563459645
Neisseria shayeganii	1.4618160908124878
Lacrimispora saccharolytica	1.7744485881431102
Arenibacter algicola	-0.026421168812635856
Pseudoalteromonas donghaensis	-0.9806636782519607
Phytohabitans suffuscus	-0.5035424235322982
Proteus terrae	1.5646434382138632
Alistipes indistinctus	1.395913278804551
Christensenella minuta	0.718306326084058
Sphingobium sp. SYK-6	0.3203663174120205
Brevibacterium sandarakinum	-0.9806636782519607
Microlunatus soli	-0.13556563823770387
Desulfovibrio sp. G11	1.754136151336886
Caldicellulosiruptor kristjanssonii	-0.6796336825879794
Caldicellulosiruptor kronotskyensis	-0.9806636782519607
Olsenella uli	0.3810641577656321
Brevundimonas subvibrioides	0.4507000859070265
Aeromonas sanarellii	1.1056961524227875
Aeromonas taiwanensis	1.7059725910103325
Vagococcus penaei	1.326832359661252
Bartonella grahamii	-0.9806636782519607
Parageobacillus thermoglucosidasius	-0.3786036869239983
Thermincola potens	-0.3786036869239983
Acidithiobacillus thiooxidans	-0.07757369126001713
Shewanella violacea	-0.6796336825879794
Citrobacter rodentium	-0.5035424235322982
Levilactobacillus koreensis	-0.07757369126001713
Sphaerotilus natans	3.5549468676568314
Deferribacter desulfuricans	-0.9806636782519607
Starkeya novella	-0.13556563823770387
Neisseria zalophi	1.0724147652314588
Azospira oryzae	1.4190100432290773
Clostridium sp. DL-VIII	-0.3786036869239983
Simonsiella muelleri	0.1954275808037205
Neisseria sp. oral taxon 014	0.864434361762296
Pseudodesulfovibrio mercurii	-0.6796336825879794
Marmoricola scoriae	0.13327967405487604
Pseudodesulfovibrio aespoeensis	0.5106980155823119
Syntrophothermus lipocalidus	-0.9806636782519607
Paenalcaligenes hominis	1.2124609201025007
Marivirga tractuosa	-0.5035424235322982
Desulfarculus baarsii	0.8388802572899079
Brucella suis	-0.5035424235322982
Paraurantiacibacter namhicola	-0.6796336825879794
Syntrophobotulus glycolicus	-0.20251242786831705
Desulfosporosinus acidiphilus	-0.9806636782519607
Streptomyces sp. M2	-0.5035424235322982
Enterobacter sp. YSU	0.7353396653828383
Rhodomicrobium vannielii	-0.9806636782519607
Rhizobium pusense	1.668671180460181
Micromonospora sp. L5	-0.5035424235322982
Pseudoalteromonas sp. 3J6	-0.5035424235322982
Sphingobacterium hotanense	0.6425856121459397
Leadbetterella byssophila	0.3415556164819585
Truepera radiovictrix	-0.3786036869239983
Actinomyces sp. oral taxon 848	0.060729006906264336
Anaerostipes hadrus	2.6077200901267665
Actinoplanes sp. N902-109	-0.13556563823770387
Desulfobacula toluolica	-0.9806636782519607
Chryseobacterium arthrosphaerae	1.432636085829291
Pseudomonas cedrina	2.4524658393285246
Azospirillum sp. TSH100	-0.6796336825879794
Mucilaginibacter mallensis	-0.9806636782519607
Desulfurispirillum indicum	0.5244863000679452
Sphingomonas alpina	0.22345630440396405
Basfia succiniciproducens	1.174672359213101
Neisseria sp. KEM232	1.1127580069102743
Zunongwangia profunda	-0.6796336825879794
Pandoraea vervacti	-0.9806636782519607
Pandoraea faecigallinarum	-0.6796336825879794
Arthrobacter alpinus	0.1954275808037205
Gordonibacter pamelaeae	2.139910252953889
[Ruminococcus] torques	3.0961951318766325
Blautia obeum	3.300869635605415
Ruminococcus sp. SR1/5	2.3012782551888638
Kushneria phosphatilytica	-0.6796336825879794
Photobacterium gaetbulicola	-0.9806636782519607
Pseudomonas sessilinigenes	0.8454111244488656
Pseudomonas sp. CMR5c	1.3597804365881576
Pseudomonas sp. R11-23-07	1.510698015582312
Pseudomonas sp. R2-7-07	2.0466859295227953
Pseudomonas sp. R4-34-07	2.230456863006088
Pseudomonas sp. R4-35-07	1.754136151336886
Pseudomonas sp. R5-89-07	2.5452876629960515
Streptomyces sp. SN-593	-0.5035424235322982
Neokomagataea tanensis	-0.9806636782519607
Fimbriimonas ginsengisoli	-0.9806636782519607
Flavisolibacter ginsenosidimutans	-0.9806636782519607
Pseudobacter ginsenosidimutans	-0.5035424235322982
Variovorax sp. RA8	1.09488328314057
Corynebacterium resistens	-0.026421168812635856
Arcobacter suis	1.6528047773276255
Halomonas titanicae	-0.13556563823770387
Azospirillum sp. TSH58	-0.07757369126001713
Mixta calida	-0.07757369126001713
Mixta gaviniae	-0.28169367391594186
Methylotenera versatilis	-0.3786036869239983
Rhodanobacter denitrificans	0.6104009287745384
Phocaeicola salanitronis	0.2980899227008682
Tenacibaculum dicentrarchi	-0.5035424235322982
Cryobacterium arcticum	-0.3786036869239983
Fusobacterium sp. oral taxon 203	0.1654643574262773
Serratia sp. FGI94	-0.9806636782519607
Vibrio casei	2.408679633000117
Candidatus Babela massiliensis	-0.9806636782519607
Rhodoplanes sp. Z2-YC6860	-0.28169367391594186
Actinomyces weissii	0.8186768712016209
Mesorhizobium sp. NIBR3	0.0985175677956641
Pseudonocardia dioxanivorans	-0.3786036869239983
Auraticoccus monumenti	-0.026421168812635856
Pseudomonas sp. ATCC 43928	1.1983132690412086
Rhodococcus sp. WMMA185	-0.5035424235322982
Helicobacter mustelae	-0.9806636782519607
Alistipes finegoldii	1.2957981259212832
Bacteroides coprosuis	-0.20251242786831705
Streptomyces scabiei	-0.5035424235322982
Agarivorans gilvus	0.019336321748039304
Chitinolyticbacter meiyuanensis	0.060729006906264336
Azospirillum ramasamyi	-0.28169367391594186
Leucobacter denitrificans	0.24978524312631317
Flavobacterium haoranii	1.0685543444182208
Streptococcus lactarius	1.174672359213101
Agrococcus carbonis	0.2746088268513453
Pseudanabaena sp. ABRG5-3	-0.9806636782519607
Martelella sp. AD-3	0.5991199183648493
Bartonella schoenbuchensis	-0.6796336825879794
Cellulophaga algicola	-0.9806636782519607
Sphingobium chlorophenolicum	-0.07757369126001713
Tuwongella immobilis	-0.5035424235322982
Tsuneonella dongtanensis	0.7596990112422831
Vibrio atlanticus	-0.9806636782519607
Cronobacter turicensis	-0.6796336825879794
Enterobacteriaceae bacterium strain FGI 57	0.7752111774205307
Oscillibacter valericigenes	0.3810641577656321
Brucella sp. BO2	-0.6796336825879794
Deinococcus proteolyticus	-0.5035424235322982
Bacteroides helcogenes	-0.5035424235322982
Methylobacterium oryzae	-0.9806636782519607
Desulfovibrio carbinoliphilus	0.5875380458150343
Paludibacter propionicigenes	0.882659181868495
Bartonella clarridgeiae	-0.9806636782519607
Vibrio owensii	0.3203663174120205
Mahella australiensis	-0.6796336825879794
Thermoanaerobacter wiegelii	-0.9806636782519607
Oleispira antarctica	-0.13556563823770387
Amphibacillus xylanus	0.060729006906264336
Rhizobium tropici	-0.3786036869239983
Clostridiales genomosp. BVAB1	0.6725488355233828
Mageeibacillus indolicus	0.2746088268513453
Coriobacterium glomerans	-0.6796336825879794
Niastella koreensis	-0.6796336825879794
Mycobacterium marseillense	0.060729006906264336
[Enterobacter] lignolyticus	0.019336321748039304
Novosphingobium sp. PP1Y	0.7436121913488283
Methylomonas koyamae	-0.3786036869239983
Pseudomonas arsenicoxydans	2.414487913252582
Listeria marthii	-0.9806636782519607
Myroides phaeus	1.0527600772349888
Corynebacterium sp. NML98-0116	0.0985175677956641
Actinomyces sp. oral taxon 171	0.6425856121459397
Desulfomonile tiedjei	-0.6796336825879794
Jeotgalibaca dankookensis	1.3181893981577457
Aurantimicrobium minutum	0.1654643574262773
Bradyrhizobiaceae bacterium SG-6C	0.48173431964699526
Azospirillum sp. TSA2s	-0.6796336825879794
Mycolicibacterium chubuense	0.6725488355233828
Acinetobacter sp. Tol 5	2.9509467281110013
Mycolicibacterium rhodesiae	0.9331501741317558
Shewanella dokdonensis	-0.9806636782519607
Actinomyces sp. oral taxon 169	0.997059927036887
Actinomyces sp. oral taxon 414	1.123140042703996
Aggregatibacter sp. oral taxon 513	-0.07757369126001713
Atopobium sp. oral taxon 416	0.13327967405487604
Dietzia sp. oral taxon 368	1.0487200994332488
Haemophilus sp. oral taxon 036	-0.28169367391594186
Leptotrichia sp. oral taxon 212	0.24978524312631317
Leptotrichia sp. oral taxon 218	0.1954275808037205
Leptotrichia sp. oral taxon 221	0.8046661567588063
Leptotrichia sp. oral taxon 498	-0.5035424235322982
Olsenella sp. oral taxon 807	0.7596990112422831
Porphyromonas sp. oral taxon 275	-0.9806636782519607
Prevotella sp. oral taxon 475	-0.13556563823770387
Selenomonas sp. oral taxon 126	-0.5035424235322982
Streptococcus sp. oral taxon 061	0.6725488355233828
Streptococcus sp. oral taxon 064	0.24978524312631317
Streptococcus sp. oral taxon 431	0.8454111244488656
Tannerella sp. oral taxon HOT-286	0.8518452344542755
Lachnospiraceae bacterium oral taxon 096	0.6627889982342267
Lachnospiraceae bacterium oral taxon 500	0.019336321748039304
Selenomonas sp. oral taxon 136	-0.28169367391594186
TM7 phylum sp. oral taxon 349	0.8046661567588063
Candidatus Saccharibacteria bacterium oral taxon 488	1.3026375504515888
Thioalkalivibrio paradoxus	-0.6796336825879794
Mucilaginibacter paludis	-0.6796336825879794
Paenibacillus sp. sptzw28	-0.3786036869239983
Alteromonas naphthalenivorans	-0.6796336825879794
Erwinia amylovora	-0.6796336825879794
Waddlia chondrophila	-0.6796336825879794
Oceanicoccus sagamiensis	-0.5035424235322982
Flexistipes sinusarabici	-0.9806636782519607
Thermobacillus composti	-0.9806636782519607
Thiomicrospira aerophila	0.019336321748039304
Marinomonas mediterranea	-0.6796336825879794
Hyphomicrobium sp. MC1	0.24978524312631317
Alistipes shahii	1.3071380516782651
Faecalitalea cylindroides	1.6558242181014045
Litorilituus sediminis	-0.3786036869239983
Acetivibrio clariflavus	-0.6796336825879794
Bradyrhizobium lablabi	0.13327967405487604
Mycobacterium shigaense	-0.3786036869239983
Pseudarthrobacter equi	0.019336321748039304
Methylobacterium sp. XJLW	-0.3786036869239983
Rahnella sp. Y9602	2.4379690091021047
Pseudomonas alcaliphila	1.6002612974236585
Hungatella hathewayi	1.4137880025742553
Thermus scotoductus	1.133279674054876
Isoptericola variabilis	-0.6796336825879794
Actinobacillus suis	-0.5035424235322982
Treponema rectale	-0.6796336825879794
Treponema ruminis	-0.9806636782519607
Treponema caldarium	-0.6796336825879794
Sphingomonas sp. MM-1	1.7319860233752504
Aequorivita sublithincola	-0.9806636782519607
Thermodesulfobium narugense	-0.9806636782519607
Azoarcus sp. KH32C	0.3203663174120205
Pseudogulbenkiania sp. NH8B	0.22345630440396405
Streptomyces bingchenggensis	-0.13556563823770387
Coprococcus sp. ART55/1	1.502209905356793
Thermus oshimai	-0.9806636782519607
Mesorhizobium australicum	-0.9806636782519607
Polaribacter sp. SA4-10	-0.6796336825879794
Winogradskyella sp. PG-2	-0.9806636782519607
Winogradskyella sp. PC-19	-0.3786036869239983
Tenacibaculum sp. SZ-18	-0.6796336825879794
Methylophaga nitratireducenticrescens	0.13327967405487604
Methylophaga frappieri	1.1716246661310956
Paraburkholderia sprentiae	-0.9806636782519607
Clostridium sp. BNL1100	0.6914341796837568
Fluviicola taffensis	-0.28169367391594186
Rubinisphaera brasiliensis	-0.6796336825879794
Desulfitobacterium dehalogenans	-0.9806636782519607
Acinetobacter indicus	4.0891671561145175
Pseudomonas cannabina	0.22345630440396405
Burkholderia sp. THE68	-0.9806636782519607
Caballeronia insecticola	-0.28169367391594186
Mycolicibacterium litorale	0.9114309244385196
Aquiflexum balticum	-0.20251242786831705
Weissella ceti	-0.026421168812635856
Lysinibacillus pakistanensis	-0.6796336825879794
Sphaerochaeta coccoides	-0.9806636782519607
Hippea maritima	-0.9806636782519607
Sulfurospirillum barnesii	-0.9806636782519607
Haliscomenobacter hydrossis	0.4664943530902585
Desulfofundulus kuznetsovii	-0.9806636782519607
Streptococcus parasanguinis	1.9864160558925361
Bifidobacterium saguini	-0.6796336825879794
Pseudopedobacter saltans	0.1654643574262773
Paraprevotella xylaniphila	0.5756388225153265
Marichromatium purpuratum	-0.3786036869239983
Thiocystis violascens	-0.28169367391594186
Thioflavicoccus mobilis	-0.6796336825879794
Parachlamydia acanthamoebae	-0.5035424235322982
Frateuria aurantia	-0.3786036869239983
Serinicoccus chungangensis	-0.20251242786831705
Desulfoscipio gibsoniae	-0.3786036869239983
Halomonas elongata	-0.6796336825879794
Serratia sp. AS12	-0.20251242786831705
Desulfosporosinus orientis	-0.9806636782519607
Desulfosporosinus youngiae	-0.20251242786831705
Sinorhizobium sp. CCBAU 05631	-0.9806636782519607
Opitutaceae bacterium TAV5	-0.9806636782519607
Hydrogenophaga sp. PBC	1.9507941924370442
Bacillus methanolicus	-0.20251242786831705
Pseudomonas litoralis	0.5875380458150343
Sphingobacterium lactis	0.5378502616259268
Methylomonas methanica	-0.28169367391594186
Janibacter indicus	1.4862039421021485
Thermoanaerobacterium xylanolyticum	-0.9806636782519607
Bradyrhizobium sp. CCBAU 051011	-0.07757369126001713
Bradyrhizobium arachidis	-0.026421168812635856
Corynebacterium variabile	1.8844402963891669
Cytobacillus kochii	-0.20251242786831705
Cytobacillus gottheilii	-0.5035424235322982
Kibdelosporangium phytohabitans	-0.28169367391594186
Gemmatirosa kalamazoonesis	-0.6796336825879794
Glutamicibacter arilaitensis	0.3415556164819585
Mucilaginibacter ginsenosidivorax	-0.6796336825879794
Azospirillum lipoferum	-0.20251242786831705
Corynebacterium nuruki	0.2746088268513453
Herbaspirillum huttiense	0.22345630440396405
Clostridium acetobutylicum	-0.9806636782519607
Burkholderiales bacterium JOSHI_001	1.5036361610948248
Parascardovia denticolens	0.019336321748039304
Massilia umbonata	0.2746088268513453
Belliella baltica	0.6213963130760016
Halobacillus halophilus	-0.026421168812635856
Paenibacillus sp. IHB B 3084	-0.6796336825879794
Desulfurobacterium thermolithotrophum	-0.9806636782519607
Treponema succinifaciens	2.121426847259876
Turneriella parva	-0.6796336825879794
Malaciobacter molluscorum	-0.6796336825879794
Massilia flava	-0.026421168812635856
Desulfitobacterium dichloroeliminans	0.1654643574262773
Arcobacter defluvii	0.41727633042007684
Celeribacter baekdonensis	-0.5035424235322982
Mycolicibacter sinensis	-0.28169367391594186
Cupriavidus sp. USMAA2-4	1.5352101654597181
Arcobacter anaerophilus	-0.9806636782519607
Chryseobacterium sp. StRB126	0.41727633042007684
Desulfobacter postgatei	-0.13556563823770387
Porphyromonas asaccharolytica	-0.28169367391594186
Shinella sp. HZN7	1.8868038096070905
